url,title,company,categories,raw_phrases,location_raw,location_cities,location_regions,location_countries,location_type,location_is_remote,applicant_location_requirements,location_sources
https://web3.career/miami-based-co-founder-web3-startup-riseandfame/114665,Miami-Based Co-Founder | Web3 Startup $30k - $40k in Miami,Rise and Fame,,,"Miami, FL, United States","Miami, FL, United States",FL,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/microsoft-teams-administrator-engineer-launchpadtechnologiesinc/123012,Web3 Microsoft Teams Administrator/Engineer $84k - $84k Remote,Launchpadtechnologiesinc,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mid-full-stack-developer-web3-m-f-d-eotlabsgmbh/103514,Mid Full Stack Developer Web3 (m/f/d) $87k - $87k Remote,EoT Labs GmbH,Computer Science / Software Engineering,computer science or a,"Belgium; Buenos Aires, Argentina","Buenos Aires, Argentina",,Belgium; Argentina,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-level-android-engineer-blockchain/102973,Web3 Mid-level Android Engineer $106k - $107k Remote,Blockchain,Computer Science / Software Engineering; Other / Unspecified,computer science; the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day; the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day; the us; the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day; the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day,"Canada; New York, United States","New York, United States",,Canada; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-level-brand-designer-blockchain/112023,Web3 Mid-level Brand Designer $154k - $175k Remote,Blockchain,Data Science / Analytics; Design / UX,blockchain; blockchain; design; design; a experience designing consumer facing experiences for web and mobile excellence in ux thinking; design; blockchain,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mid-level-devops-engineer-phaselabs/107460,Web3 Mid-Level DevOps Engineer $48k Remote,Phase Labs,Computer Science / Software Engineering; Other / Unspecified,computer science or preferred; crypto tax; computer science or preferred; crypto tax; crypto; crypto,"Canada; Toronto, Canada; United States","Toronto, Canada",,Canada; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-level-frontend-engineer-phaselabs/107395,Web3 Mid-Level Frontend Engineer $2k Mexico,Phase Labs,Other / Unspecified,san francisco while contributing remotely from argentina or mexico,"Mexico; Mexico City, Mexico","Mexico City, Mexico",,Mexico,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-level-ios-engineer-blockchain/102456,Web3 Mid-level iOS Engineer $120k - $138k Remote,Blockchain,Other / Unspecified,the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day; the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day; the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day; mandarin speaking regions; the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-qa-automation-tester-in-pune-cognyte/104136,Web3 Mid QA Automation Tester in Pune $27k - $110k Remote,Cognyte,Finance / Economics / Business,business,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",,United Arab Emirates,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-senior-fullstack-developer-exchange-trading-platform-crypto-com/123672,Web3 Mid/ Senior Fullstack Developer (Exchange/Trading Platform) $100k - $102k in Taipei,Crypto.com,Computer Science / Software Engineering; Other / Unspecified,computer science; computer science; large scale backend infrastructure; large scale backend infrastructure; large scale backend infrastructure and mobile platforms; large scale backend infrastructure,"Taipei, Taiwan","Taipei, Taiwan",,Taiwan,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-senior-fullstack-engineer-react-web3-bitpanda/100171,"(Mid/Senior) Fullstack Engineer, React (Web3) $115k - $126k in Barcelona",Bitpanda,Computer Science / Software Engineering,it / sw engineering / computer science relevant work experience,"Barcelona, Spain","Barcelona, Spain",,Spain,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mid-senor-quality-assurance-automation-engineer-blockchain-team-crypto-com/106795,Web3 Mid/Senor Quality Assurance Automation Engineer - Blockchain Team $80k - $85k in Hong Kong,Crypto.com,Computer Science / Software Engineering; Other / Unspecified,computer science; computer science; computer science; information technology; computer science; computer science; a fast paced product environment,"Hong Kong, Hong Kong","Hong Kong, Hong Kong",,Hong Kong,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-game-designer-tonstation/108262,Web3 Middle Game Designer $90k - $112k Remote,TON Station,Design / UX,design; design; a experience designing consumer facing experiences for web and mobile excellence in ux thinking; design,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/middle-office-analyst-coins/119185,Web3 Middle Office Analyst $77k - $80k Brazil,Coins.ph,Finance / Economics / Business,finance; finance; finance; finance; finance,"Brazil; Sao Paulo, Brazil; Salvador, Brazil","Sao Paulo, Brazil; Salvador, Brazil",,Brazil,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-office-analyst-trading-operations-central-south-america-aurosglobal/105336,Web3 Middle Office Analyst/ Trading operations- Central/South America $81k - $82k Remote,Aurosglobal,Computer Science / Software Engineering; Engineering (Non-CS); Finance / Economics / Business; Other / Unspecified,finance; engineering or technical project management; computer information systems; systems or quantitative analysis and business solutions development required willingness to develop industry related knowledge experience in annuity; risk management; the mitigation and resolution of issues,"Dallas, United States; New York, United States","Dallas, United States; New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-office-associate-copperco/100466,Web3 Middle Office Associate $62k - $75k Remote,Copperco,Other / Unspecified,a relevant field; a relevant field; a relevant field; a relevant field; a relevant field,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/middle-office-associate-options-blockchain/109532,"Web3 Middle Office Associate, Options $62k - $75k Remote",Blockchain,Finance / Economics / Business,finance; finance; finance,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/middle-office-associate-singapore-copperco/81051,Web3 Middle Office Associate (Singapore) $90k - $110k in Singapore,Copperco,Other / Unspecified,a relevant field; a relevant field; a relevant field; a relevant field; a relevant field,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-office-operational-risk-coinhako/102467,Web3 Middle Office - Operational Risk $63k - $90k in Singapore,Coinhako,Finance / Economics / Business,accountancy/commerce/acca or any other relevant education 3 years of hands on operational risk in banking and/or financial institutions able to multi task; accountancy/commerce/acca or any other relevant education3 years of hands on operational risk in banking and/or financial institutionsable to multi task; accountancy/commerce/acca or any other relevant education 3 years of hands on operational risk in banking and/or financial institutions able to multi task,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-office-operations-analyst-trading-platform-crypto-com/138197,Web3 Middle Office Operations Analyst (Trading Platform) $59k - $60k in Hong Kong,Crypto.com,Computer Science / Software Engineering; Finance / Economics / Business,business; computer science; accounting,"Hong Kong, Hong Kong","Hong Kong, Hong Kong",,Hong Kong,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-office-options-sr-associate-blockchain/98059,"Web3 Middle Office, Options, Sr. Associate $86k - $120k Remote",Blockchain,Finance / Economics / Business,finance; finance; finance,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/middle-office-product-control-coinhako/102468,Web3 Middle Office - Product Control $62k - $75k in Singapore,Coinhako,Finance / Economics / Business,finance; finance; finance; finance; finance,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-office-specialist-binance/138192,Web3 Middle Office Specialist Asia,Binance,,,Web3 Middle Office Specialist Asia,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/middle-office-trading-analyst-dvtrading/103845,Web3 Middle Office Trading Analyst Remote,Dvtrading,Computer Science / Software Engineering; Engineering (Non-CS); Finance / Economics / Business; Other / Unspecified,finance; finance; finance; engineering or technical project management; computer information systems; systems or quantitative analysis and business solutions development required willingness to develop industry related knowledge experience in annuity; risk management; finance; a fast paced environment; a fast paced environment; the mitigation and resolution of issues; a fast paced environment,"Dallas, United States; New York, United States","Dallas, United States; New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/middle-senior-ethereum-developer-toogeza/105519,Web3 Middle/Senior Ethereum Developer $74k - $100k Remote,Toogeza,Computer Science / Software Engineering; Other / Unspecified,computer science or; computer science practical experience; collaboration with researchers and other developers,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/midweight-content-creative-avantarte/108156,Web3 Midweight Content Creative $10k - $45k in London,Avant Arte,Other / Unspecified,english,"London, United Kingdom","London, United Kingdom",,United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-operations-technician-campbell-junction-tn-cleanspark/110705,"Web3 Mining Operations Technician - Campbell Junction, TN $73k - $102k Campbell Junction, Tennessee",CleanSpark,Data Science / Analytics; Finance / Economics / Business; Other / Unspecified,financial services or investment banking would be a plus; fund accounting or nav oversight a strong plus; their efforts; their efforts; order to maintain smooth product operation and growth plan execution; their efforts,"New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom","New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom",,United States; Taiwan; Hong Kong; United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-operations-technician-cheyenne-cleanspark/105524,"Web3 Mining Operations Technician - Cheyenne $21k - $23k Cheyenne, Wyoming",CleanSpark,Data Science / Analytics; Finance / Economics / Business; Other / Unspecified,financial services or investment banking would be a plus; fund accounting or nav oversight a strong plus; their efforts; their efforts; order to maintain smooth product operation and growth plan execution; their efforts,"New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom","New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom",,United States; Taiwan; Hong Kong; United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-operations-technician-clinton-ms-cleanspark/106884,"Web3 Mining Operations Technician - Clinton, MS $75k - $112k Clinton, Mississippi",CleanSpark,Data Science / Analytics; Finance / Economics / Business; Other / Unspecified,financial services or investment banking would be a plus; fund accounting or nav oversight a strong plus; their efforts; their efforts; order to maintain smooth product operation and growth plan execution; their efforts,"New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom","New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom",,United States; Taiwan; Hong Kong; United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-operations-technician-norcross-ga-cleanspark/108248,"Web3 Mining Operations Technician - Norcross, GA $73k - $102k Norcross, Georgia",CleanSpark,Finance / Economics / Business; Other / Unspecified,operations management; business administration; business administration; their efforts; their efforts; their efforts; preparing for cases; their efforts; their efforts; their efforts; their efforts; their efforts; their efforts; their efforts,"Georgia; Tbilisi, Georgia","Tbilisi, Georgia",,Georgia,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-operations-technician-sanderville-ga-cleanspark/103530,"Web3 Mining Operations Technician - Sanderville, GA $21k - $23k Sandersville, Georgia",CleanSpark,Other / Unspecified,their efforts; their efforts; their efforts,Georgia,,,Georgia,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-operations-technician-vidalia-cleanspark/130338,Web3 Mining Operations Technician - Vidalia $21k - $23k in Dali,CleanSpark,Other / Unspecified,their efforts; their efforts; their efforts; their efforts,"Dali, China","Dali, China",,China,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-operations-technician-west-crossville-tn-cleanspark/107607,"Web3 Mining Operations Technician - West Crossville, TN $75k - $112k Crossville, Tennessee",CleanSpark,Data Science / Analytics; Finance / Economics / Business; Other / Unspecified,financial services or investment banking would be a plus; fund accounting or nav oversight a strong plus; their efforts; their efforts; order to maintain smooth product operation and growth plan execution; their efforts,"New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom","New York, United States; Taipei, Taiwan; Hong Kong, Hong Kong; London, United Kingdom",,United States; Taiwan; Hong Kong; United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-systems-technician-las-vegas-nevada-cleanspark/106347,"Web3 Mining Systems Technician - Las Vegas, Nevada $26k - $28k in Las Vegas",CleanSpark,,,"Las Vegas, NV, United States","Las Vegas, NV, United States",NV,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mining-technician-foundrydigital/103298,Web3 Mining Technician $102k - $120k Remote,Foundrydigital,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mining-technician-foundrydigital/103299,Web3 Mining Technician $102k - $120k Remote,Foundrydigital,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mining-technician-foundrydigital/103472,Web3 Mining Technician $102k - $120k Remote,Foundrydigital,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mining-technician-foundrydigital/104581,Web3 Mining Technician $103k - $144k Remote,Foundrydigital,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mining-technician-foundrydigital/106732,Web3 Mining Technician $103k - $120k Remote,Foundrydigital,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/ml-engineering-intern-2025-fall-image-gen-edit-genies/110843,Web3 ML Engineering Intern (2025 Fall Image Gen&Edit) $36k - $56k Remote,Genies,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/ml-engineering-intern-2025-fall-texture-gen-genies/110844,Web3 ML Engineering Intern (2025 Fall Texture Gen) $36k - $56k Remote,Genies,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/ml-engineering-intern-2025-winter-ml-infra-and-model-optimization-genies/138537,Web3 ML Engineering Intern (2025 Winter ML infra and Model Optimization) $36k - $56k Remote,Genies,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/ml-engineering-intern-2025-winter-texture-gen-genies/137793,Web3 ML Engineering Intern (2025 Winter Texture Gen) $36k - $56k Remote,Genies,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/ml-ops-engineer-zinnia/105779,Web3 ML Ops Engineer $126k - $131k Remote,Zinnia,Computer Science / Software Engineering; Other / Unspecified,computer science; computer science; computer science; a dynamic environment; a dynamic environment; a dynamic environment; terraform and; terraform and; terraform and,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mlro-greater-china-desk-okx/114231,"Web3 MLRO, Greater China Desk $81k - $114k Remote",Okx,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mlro-south-korea-moonpay/137711,Web3 MLRO (South Korea) $81k - $114k Remote,MoonPay,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mobile-developer-android-react-native-crypto-com/137843,Web3 Mobile Developer (Android/React Native) $106k - $107k in Hong Kong,Crypto.com,Computer Science / Software Engineering,computer science or /experience,"Hong Kong, Hong Kong","Hong Kong, Hong Kong",,Hong Kong,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mobile-developer-ios-react-native-crypto-com/137841,Web3 Mobile Developer (iOS/React Native) $90k - $111k in Hong Kong,Crypto.com,Computer Science / Software Engineering,computer science,"Hong Kong, Hong Kong","Hong Kong, Hong Kong",,Hong Kong,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mobile-developer-react-native-exchange-app-crypto-com/127038,Web3 Mobile Developer (React Native) - Exchange App $106k - $106k in Amsterdam,Crypto.com,Computer Science / Software Engineering; Other / Unspecified,react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; computer science; computer science; early stage startups and 0 to 1 product development is strongly preferred,"Amsterdam, Netherlands; Montreal, Canada; Hong Kong, Hong Kong; New York, United States","Amsterdam, Netherlands; Montreal, Canada; Hong Kong, Hong Kong; New York, United States",,Netherlands; Canada; Hong Kong; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mobile-developer-react-native-lumefinance/104992,Web3 Mobile Developer (React Native) $87k - $112k Remote,Lume Finance,Computer Science / Software Engineering; Other / Unspecified,react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; computer science; computer science; computer science; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; fintech,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mobile-engineer-react-native-java-bitso/112650,Web3 Mobile Engineer (React Native + Java) $106k - $107k MÃ©xico,Bitso,Computer Science / Software Engineering; Data Science / Analytics; Design / UX; Marketing / Communications; Other / Unspecified,computer science practical experience; computer science or; unit and integration testing; computer science; computer science; designing and implementing enterprise grade security or networking products; computer science; building and optimizing data pipelines strong proficiency in google big query; large scale service oriented architectures intermediate to advanced level experience with at least one public cloud platform like aws,"Taipei, Taiwan; United States","Taipei, Taiwan",,Taiwan; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mobile-engineer-team-lead-parity/103290,Web3 Mobile Engineer Team Lead $133k - $135k Remote,Parity,Other / Unspecified,mobile app development; mobile app development; mobile app development,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mobile-game-ui-ux-artist-japan-limitbreak/116082,Web3 Mobile Game UI/UX Artist (Japan) $90k - $103k in Tokyo,Limit Break,,,"Tokyo, Japan","Tokyo, Japan",,Japan,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mobile-platform-engineer-presto/105083,Web3 Mobile Platform Engineer $94k - $115k Remote,Flipster,,,South Korea,,,South Korea,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/mobile-software-engineer-e2-react-native-bitgo/108095,Web3 Mobile Software Engineer E2 - (React Native) $105k - $105k Remote,Bitgo,Computer Science / Software Engineering; Other / Unspecified,react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; computer science; computer science; computer science; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; fintech; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mobile-software-engineer-e3-react-native-bitgo/108096,Web3 Mobile Software Engineer E3 - (React Native) $105k - $105k Remote,Bitgo,Computer Science / Software Engineering; Other / Unspecified,react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; computer science; computer science; computer science; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers; fintech; react native to join our team and help us build cross platform mobile applications that enhance the bitgo experience for our customers,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mobile-software-engineer-ios-presto/103523,Web3 Mobile Software Engineer (iOS) $94k - $115k APAC,Presto,Other / Unspecified,the crypto space while rapidly and securely scaling a distributed platform that touches millions of people a day; mandarin speaking regions,"Poland; Hong Kong, Hong Kong; Singapore, Singapore","Hong Kong, Hong Kong; Singapore, Singapore",,Poland; Hong Kong; Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/money-laundering-reporting-officer-malta-bitpanda/138860,Web3 Money Laundering Reporting Officer - Malta $91k - $117k Remote,Bitpanda,Other / Unspecified,aml/cft compliance; aml/cft compliance; aml/cft compliance,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/money-laundering-reporting-officer-malta-gemini/137822,"Web3 Money Laundering Reporting Officer, Malta Sliema, Malta",Gemini,,,Malta,,,Malta,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/motion-designer-apac-binance/138208,Web3 Motion Designer - APAC South East Asia,Binance,Data Science / Analytics; Design / UX,data visualization; design; design,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/motion-designer-arguslabs/104563,Web3 Motion Designer $90k - $117k in Jakarta,Argus Labs,,,"Jakarta, Indonesia","Jakarta, Indonesia",,Indonesia,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/motion-graphic-designer-gfx-theblockcrypto/133473,Web3 Motion Graphic Designer (GFX) $58k - $70k Remote,The Block,Design / UX,graphic design or; graphic design or; design; design; a experience designing consumer facing experiences for web and mobile excellence in ux thinking; design; graphic design or,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/motion-graphic-designer-trojan/104299,Web3 Motion Graphic Designer $100k - $350k Remote,Trojan,Design / UX,design; design; a experience designing consumer facing experiences for web and mobile excellence in ux thinking; design,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/motion-graphic-designer-trojantrading/107463,Web3 Motion Graphic Designer $100k - $350k Europe,Trojan Trading,Data Science / Analytics; Design / UX,data visualization; design; design,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/move-sui-engineer-m0/138713,Web3 Move (Sui) Engineer $90k - $112k in New York,M0,Other / Unspecified,nyc or berlin; nyc or berlin; nyc or berlin,"New York, NY, United States","New York, NY, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/multiple-marketers-aidogg/115393,Web3 Multiple Marketers $105k - $144k Remote,AI Dogg,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/mystic-finance-bd-capital-manager-plumenetwork/105404,Web3 Mystic Finance: BD + Capital Manager $63k - $93k in New York,Plume Network,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/national-publicity-intern-alliedglobalmarketing/105545,Web3 National Publicity Intern $32k - $60k Remote,Alliedglobalmarketing,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/national-publicity-intern-alliedglobalmarketing/106682,Web3 National Publicity Intern $32k - $60k Remote,Alliedglobalmarketing,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/native-chinese-chat-support-consultant-crypto-remote-supportyourapp/138186,"Web3 (Native Chinese) Chat Support Consultant, crypto (Remote) $63k - $102k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-czech-chat-support-consultant-crypto-remote-supportyourapp/139022,"Web3 (native Czech) Chat Support Consultant, crypto (Remote) $63k - $102k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-dutch-customer-support-consultant-crypto-morocco-remote-supportyourapp/115224,"Web3 (native Dutch) Customer Support Consultant, crypto (Morocco, remote) $63k - $114k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-dutch-customer-support-consultant-crypto-philippines-remote-supportyourapp/138185,"Web3 (native Dutch) Customer Support Consultant, crypto (Philippines, remote) $63k - $77k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-german-customer-support-consultant-crypto-ghana-remote-supportyourapp/138048,"Web3 (native German) Customer Support Consultant, crypto (Ghana, remote) $63k - $100k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-german-customer-support-consultant-crypto-latam-remote-supportyourapp/138184,"Web3 (native German) Customer Support Consultant, crypto (LATAM, remote) $63k - $96k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-japanese-chat-support-consultant-crypto-brazil-remotely-supportyourapp/138098,"Web3 (native Japanese) Chat Support Consultant, crypto (Brazil, remotely)",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-japanese-chat-support-consultant-crypto-remote-supportyourapp/138182,"Web3 (native Japanese) Chat Support Consultant, crypto (Remote) $63k - $102k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-japanese-chat-support-consultant-crypto-thailand-remotely-supportyourapp/138099,"Web3 (native Japanese) Chat Support Consultant, crypto (Thailand, remotely)",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-kazakh-chat-support-consultant-crypto-remote-supportyourapp/138227,"Web3 (Native Kazakh) Chat Support Consultant, crypto (Remote) $63k - $102k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-lithuanian-chat-support-consultant-crypto-remote-supportyourapp/139020,"Web3 (native Lithuanian) Chat Support Consultant, crypto (Remote) $63k - $102k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/native-polish-chat-support-consultant-crypto-remote-supportyourapp/138414,"Web3 (native Polish) Chat Support Consultant, crypto (Remote) $63k - $102k",SupportYourApp,,,United States,,,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/nba-mlb-data-analyst-intern-sorare/130305,Web3 NBA & MLB Data Analyst Intern $31k in New York,Sorare,Computer Science / Software Engineering; Finance / Economics / Business; Marketing / Communications; Other / Unspecified,finance; using blockchain analytics tools to investigate digital asset transactions; finance; statistics; a quantitative field such as statistics; a quantitative field such as statistics; media and markets; the market; a quantitative field such as statistics,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/net-developer-c-asp-net-cloud-iot-blockchain-synechron/104973,"Web3 .NET Developer (C#, ASP.NET, Cloud, IoT, Blockchain) $119k - $120k in Pune",Synechron,Computer Science / Software Engineering; Other / Unspecified,computer science; computer science; devops to lead our other technologies team; computer science; defi protocols and staking mechanisms; security; information security; a collaborative fun environment,"Pune, India","Pune, India",,India,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/net-software-engineer-crypto-createq/107469,"Web3 .NET Software Engineer - Crypto $90k - $117k Chisinau Chișinău Moldova, Republic of",CREATEQ,Computer Science / Software Engineering; Data Science / Analytics; Other / Unspecified,computer science; computer science; computer science; computer science; data processing pipelines; real time control systems; computer science; data processing pipelines; real time control systems; computer science; computer science or related technical discipline 10; computer science; computer science; a fast paced; a fast paced; providing ongoing support; computer science or related technical discipline 10; a fast paced,"Pune, India; Bangalore, India; Barcelona, Spain; Amsterdam, Netherlands","Pune, India; Bangalore, India; Barcelona, Spain; Amsterdam, Netherlands",,India; Spain; Netherlands,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/network-engineer-hyphenconnect/110784,Web3 Network Engineer $94k - $145k Remote,Hyphenconnect,Computer Science / Software Engineering,computer science; computer science; computer science,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/network-engineer-presto/102941,Web3 Network Engineer in Singapore,Presto,,,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/network-operations-manager-doublezero/105568,Web3 Network Operations Manager $72k - $102k Remote,DoubleZero,Finance / Economics / Business; Other / Unspecified,fund accounting or nav oversight a strong plus; fraud risk management with 5; finance; digital assets,Remote,,,,TELECOMMUTE,true,Anywhere,title
